node_id,alertname,dc_id,dc_name,guestos_version,ip_address,ipv4_connectivity_status,node_hardware_generation,node_operator_id,node_provider_id,node_provider_name,node_type,owner,region,status,subnet_id
364us-2y667-wg3qr-zordv-pqlou-bra44-gjhhv-2jtnc-mr6xr-kmenh-4qe,,sg3,Singapore 3,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:3f00:1000:23:6801:f8ff:feb4:a282,False,GenUnknown,vicvb-nkzkt-tj2lz-yzzw4-gfcsj-3eggv-izdti-tarpt-fsojm-lgq22-wae,x7uok-pi537-itm37-unjn3-ewkze-kuetg-kptap-nuqak-auq7z-tn5ey-dqe,Protocol16,REPLICA,Racks Central,"Asia,SG,Singapore",UP,xok3w-cnepj-fg6aa-cjitt-uoxod-4ddsy-nc7dq-zwudz-o6jar-rzstb-gqe
3655m-si4pt-xysac-y2fwl-htr7g-yhynz-zaey6-xzglx-yqnso-vutgb-lqe,,at2,Atlanta 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2604:3fc0:2001:0:6801:8cff:feea:c5bd,False,GenUnknown,5syyj-syqbw-ubz3m-f4lkg-u7v2j-madhv-3s4vx-yl67f-bets5-xmrbf-zae,sma3p-ivkif-hz7nu-ngmvq-ibnjg-nubke-zf6gh-wbnfc-2dlng-l3die-zqe,"BLP22, LLC",REPLICA,Datasite,"North America,US,Georgia",UP,4utr6-xo2fz-v7fsb-t3wsg-k7sfl-cj2ba-ghdnd-kcrfo-xavdb-ebean-mqe
36vim-qv27i-6j52j-aaezj-s4lgp-ex65o-3j2ho-rdvl6-odnhe-32k7e-jae,,jv1,Jacksonville,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:2c01:21:0:6801:b3ff:fe76:28b3,False,GenUnknown,mwn4q-m7agh-z77ry-lk3ee-6ndte-kkfmm-yxtb4-mfqyf-uq2e7-xqmyh-yqe,2hl5k-umjdt-ykii4-goecz-kkps6-nvl53-l7ost-p4mcp-qmnmw-rzrfc-mqe,ParaFi Technologies NS LLC,UNASSIGNED,Tierpoint,"North America,US,Florida",UP,
37qlx-cydv7-gafnm-i3rdp-l5acg-hwqnu-iyirl-ypjg7-naeqh-vjxme-hqe,,ge2,Geneva 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a00:fa0:3:0:6801:ecff:fe55:f66,False,GenUnknown,5atxd-q4jom-dtpxr-awd3p-e562x-hpavj-godtj-g6vmz-of2c6-ildhh-fae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Extragone SA,UNASSIGNED,SafeHost,"Europe,CH,Geneva",UP,
3a26u-jjslo-2w3hr-v2npg-y6xp2-zikx7-c6vu7-jz3bf-dmhy4-fd2qw-nqe,,hk1,HongKong 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2404:82c0:1:0:6801:d5ff:fe35:e4f2,False,GenUnknown,z6cfb-dbya3-nh4pm-nyteq-76n7d-xzi27-tf3cg-t7sz7-244qt-6rnjy-3ae,g2ax6-jrkmb-3zuh3-jibtb-q5xoq-njrgo-5utbc-j2o7g-zfq2w-yyhky-dqe,Wancloud limited,UNASSIGNED,Unicom,"Asia,HK,HongKong",UP,
3b2lt-4in5i-knoux-f6nkg-tgfpa-ifejj-xkw5s-qtqam-3sqxi-bhpqc-6ae,,ge2,Geneva 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a00:fa0:3:0:6801:afff:fe17:6871,False,GenUnknown,5atxd-q4jom-dtpxr-awd3p-e562x-hpavj-godtj-g6vmz-of2c6-ildhh-fae,7ryes-jnj73-bsyu4-lo6h7-lbxk5-x4ien-lylws-5qwzl-hxd5f-xjh3w-mqe,Extragone SA,UNASSIGNED,SafeHost,"Europe,CH,Geneva",UP,
3bcpj-2mjor-ykckj-5m2ya-i4zn3-rdtfi-vofgu-elihb-53mje-fpywx-dae,,fr2,Frankfurt 2,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:4d78:400:10a:6801:c0ff:fe53:304,False,GenUnknown,ujq4k-55epc-pg2bt-jt2f5-6vaq3-diru7-edprm-42rd2-j7zzd-yjaai-2qe,wdnqm-clqti-im5yf-iapio-avjom-kyppl-xuiza-oaz6z-smmts-52wyg-5ae,Virtual Hive Ltd,UNASSIGNED,Equinix,"Europe,DE,Hesse",UP,
3c6dj-5mjuu-imudt-5z457-prrqe-f5m7r-axjky-ocoix-kf6de-xgi6u-2ae,,pl1,Portland,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:3004:1200:1200:6801:65ff:fe14:4741,False,GenUnknown,dvfhx-jb24w-j6t5m-i7hv7-7a6on-heiyd-cgjrk-kby5c-nhej4-lmbql-yae,dodsd-rsjlg-sgekb-gr6mi-l6fck-tscwk-4jzgl-fwk4q-ncoyu-ulx53-aqe,Uvaca Labs LLC,UNASSIGNED,Flexential,"North America,US,Oregon",UP,
3d7ai-2u6yp-lstfm-jbb3l-74tuq-ylbdi-wrrrd-ctpwc-rrch4-j6zxb-rae,,se1,Washington 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:c00:2:100:6801:54ff:fe32:ea61,False,GenUnknown,xph6u-z3z2t-s7hh7-gtlxh-bbgbx-aatlm-eab4o-bsank-nqruh-3ub4q-sae,bvcsg-3od6r-jnydw-eysln-aql7w-td5zn-ay5m6-sibd2-jzojt-anwag-mqe,DFINITY Stiftung,UNASSIGNED,Evocative,"North America,US,Washington",UP,
3fgii-zd73c-ftxy2-ypsbx-hnqf2-nzhc6-veurh-bru27-mz6bg-j62qd-xqe,,sg1,Singapore,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:3f00:1000:24:6801:c8ff:fe40:8b23,False,GenUnknown,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,cv73p-6v7zi-u67oy-7jc3h-qspsz-g5lrj-4fn7k-xrax3-thek2-sl46v-jae
3fmsy-wcbr4-5s5gp-pe2n3-qg2d4-gemyh-52qrr-m7e3e-a3i4l-xay4v-qqe,,jv1,Jacksonville,c25143850963143c9ee6bec77fe8ccf8306a4949,2600:2c01:21:0:6801:a7ff:fee8:ac92,False,GenUnknown,mwn4q-m7agh-z77ry-lk3ee-6ndte-kkfmm-yxtb4-mfqyf-uq2e7-xqmyh-yqe,2hl5k-umjdt-ykii4-goecz-kkps6-nvl53-l7ost-p4mcp-qmnmw-rzrfc-mqe,ParaFi Technologies NS LLC,REPLICA,Tierpoint,"North America,US,Florida",UP,2fq7c-slacv-26cgz-vzbx2-2jrcs-5edph-i5s2j-tck77-c3rlz-iobzx-mqe
3h65u-r2zrh-ydt5b-sura7-p3tdl-d2xcx-4kvwe-x464t-cug7r-uzlvr-vae,,jv1,Jacksonville,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:2c01:21:0:6801:a2ff:fe93:22bc,False,GenUnknown,mwn4q-m7agh-z77ry-lk3ee-6ndte-kkfmm-yxtb4-mfqyf-uq2e7-xqmyh-yqe,2hl5k-umjdt-ykii4-goecz-kkps6-nvl53-l7ost-p4mcp-qmnmw-rzrfc-mqe,ParaFi Technologies NS LLC,UNASSIGNED,Tierpoint,"North America,US,Florida",UP,
3hibk-2fnod-r7pab-hb3im-blyqv-lyvdx-v273s-psxjn-yfsue-iakax-yae,,hk4,HongKong 4,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:9140:0:5:6801:71ff:fe74:4b85,False,GenUnknown,aaxec-cijpz-vzdwe-546fi-vahtf-s2awa-ldn7q-mzl2j-gmvhz-56zlq-mqe,cgmhq-c4zja-yov4u-zeyao-64ua5-idlhb-ezcgr-cultv-3vqjs-dhwo7-rqe,Origin Game,REPLICA,hkntt,"Asia,HK,HongKong",UP,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe
3hmzi-i26ng-ckcmj-lev6h-ssbbl-3qsft-p6kyo-3e5rz-2qfsj-nsbjk-kae,,sg3,Singapore 3,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2401:3f00:1000:23:6801:42ff:fe09:408b,False,GenUnknown,vicvb-nkzkt-tj2lz-yzzw4-gfcsj-3eggv-izdti-tarpt-fsojm-lgq22-wae,x7uok-pi537-itm37-unjn3-ewkze-kuetg-kptap-nuqak-auq7z-tn5ey-dqe,Protocol16,UNASSIGNED,Racks Central,"Asia,SG,Singapore",UP,
3iqf7-6febz-vfgsb-z6ryj-c2vwi-n54ss-5zmjo-52ldz-z5are-aabr3-fqe,,pl1,Portland,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:3004:1200:1200:6801:8eff:fe7d:3756,False,GenUnknown,dvfhx-jb24w-j6t5m-i7hv7-7a6on-heiyd-cgjrk-kby5c-nhej4-lmbql-yae,dodsd-rsjlg-sgekb-gr6mi-l6fck-tscwk-4jzgl-fwk4q-ncoyu-ulx53-aqe,Uvaca Labs LLC,UNASSIGNED,Flexential,"North America,US,Oregon",UP,
3j5ux-jgus3-zeips-xzbai-u2jsc-yyc6o-oz2af-jri53-juerg-2exz5-fqe,,im1,Douglas 1,cf1ef976fe18d402f61345af07c0f75c1f86dc25,2a01:6a01:1:0:6801:b4ff:fe27:8a9e,False,GenUnknown,4isre-d3zxy-xpque-tagdf-xdzjp-hk7x3-szquu-kuwej-52cfy-f6jwc-zqe,rpfvr-s3kuw-xdqrr-pvuuj-hc7hl-olytw-yxlie-fmr74-sr572-6gdqx-iqe,Blue Ant LLC,REPLICA,Manx Telecom,"Europe,IM,Douglas",UP,w4asl-4nmyj-qnr7c-6cqq4-tkwmt-o26di-iupkq-vx4kt-asbrx-jzuxh-4ae
3jfof-q5mok-apuqv-du4j7-jqe6i-iga26-zim7o-fcmxg-la35o-5hnqj-tqe,,sj2,San Jose,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:438:fffd:4a:6801:36ff:fee1:dd18,False,GenUnknown,eikix-bqjrk-7eadr-nvgoa-drao2-2t54l-kfbs2-34gdr-sbssy-ir4rj-rae,ks7ow-zvs7i-ratdk-azq34-zio2b-gbekj-qjicg-pfhp3-ovhgu-k5qql-dae,"BlockTech Ventures, LLC",UNASSIGNED,Digital Realty,"North America,US,California",UP,
3jol6-6a6dv-ysedb-5qlxc-baclw-ub23p-d324m-7sfus-bkbnk-jlh6b-jqe,,ld1,London 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2605:6441:2001:66:6801:79ff:fee7:68ac,True,GenUnknown,raiov-7se2a-qvvut-fosrr-ewckg-wwvx5-yiyih-msga4-kibn2-tel4j-uae,i3cfo-s2tgu-qe5ym-wk7e6-y7ura-pptgu-kevuf-2feh7-z4enq-5hz4s-mqe,Conic Ventures,REPLICA,Latitude.sh,"Europe,UK,London",UP,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe
3k35b-gsfkj-bbcx5-35roy-ixma5-yn6ug-3btuq-6qdoj-zzt4v-vgpze-wqe,,ge1,Geneva,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a0f:cd00:2:1:6801:73ff:fe84:136b,True,GenUnknown,xdara-l6rzn-6rkv5-lwrfr-6idlg-nptsg-7x64q-w4vfd-dhwre-2pkwz-qqe,w4buy-lgwzr-pccs7-huzhh-qqnws-rns75-iaoox-jolrm-xs2ra-vdu3o-2qe,Decentralized Entities Foundation,UNASSIGNED,HighDC,"Europe,CH,Geneva",UP,
3kg25-3ikga-ufves-caaly-5pbz6-4rwjo-r6twb-ptje6-bxb33-lacj4-qqe,,aw1,Allentown,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2604:7e00:30:3:6801:7ff:fed3:7f13,False,GenUnknown,gv77f-r7ahj-gkbd3-6il3n-lfgb5-3ojpt-uxydp-5rdls-4xqam-upxju-2ae,7a4u2-gevsy-5c5fs-hsgri-n2kdz-dxxwf-btcfp-jykro-l4y7c-7xky2-aqe,Bigger Capital,UNASSIGNED,Tierpoint,"North America,US,Pennsylvania",UP,
3krwb-x4ghq-uue6j-bttho-5svt5-4ugk3-vckyr-u23kr-75sjg-275bu-5qe,,ch3,Chicago 3,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2607:ff70:3:2:6801:35ff:fe4e:5575,False,GenUnknown,kguzs-hshnk-cn46m-vabri-t7mtm-th4lo-qsf5g-f2trp-xxatj-44aut-kqe,2dgp4-h57n4-a4kgx-n4uun-huo3a-wbdlc-m57wd-jtkuh-g5vcc-fcbby-6qe,"100 Count Holdings, LLC",REPLICA,CyrusOne,"North America,US,Illinois",UP,x33ed-h457x-bsgyx-oqxqf-6pzwv-wkhzr-rm2j3-npodi-purzm-n66cg-gae
3lgs3-hz4d6-jgdro-tdx6k-vzqp3-cuq65-lgrmm-j7bj3-u2cku-2bw5k-fae,,vl2,Vilnius 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a14:5400::6801:5bff:fe1e:93c6,False,GenUnknown,inluf-zswst-3owy3-xklsg-jnn6r-izoj7-pf3il-fo33d-ghbka-lc34p-zqe,vegae-c4chr-aetfj-7gzuh-c23sx-u2paz-vmvbn-bcage-pu7lu-mptnn-eqe,George Bassadone,REPLICA,Data Inn,"Europe,LT,Vilnius",UP,shefu-t3kr5-t5q3w-mqmdq-jabyv-vyvtf-cyyey-3kmo4-toyln-emubw-4qe
3m2d5-52oby-jp4xs-sregv-o2wo7-xgkgd-4senp-3lbhm-7norh-f3k7g-pae,,sg1,Singapore,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2401:3f00:1000:24:6801:9bff:fe8a:5335,False,GenUnknown,wuhly-wzzty-vwzqm-47prf-tidoe-bfiay-f66cb-f4y4a-qle2m-6afa2-cqe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,UNASSIGNED,Telin,"Asia,SG,Singapore",UP,
3mt6r-qrq5w-2dc3f-vvqma-m46cn-gsgi5-vv2yi-mj55k-l4gqi-i5grn-jqe,,jv1,Jacksonville,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:2c01:21:0:6801:6bff:fe25:9aa1,True,GenUnknown,mwn4q-m7agh-z77ry-lk3ee-6ndte-kkfmm-yxtb4-mfqyf-uq2e7-xqmyh-yqe,2hl5k-umjdt-ykii4-goecz-kkps6-nvl53-l7ost-p4mcp-qmnmw-rzrfc-mqe,ParaFi Technologies NS LLC,UNASSIGNED,Tierpoint,"North America,US,Florida",UP,
3o5rr-5acje-r4kun-h2deq-fbv6e-gyujh-222t2-b4ob6-rukpb-kmjn7-hae,,dl1,Dallas,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2600:3000:6100:200:6801:9aff:fef8:3459,False,GenUnknown,mw64v-jynex-7tu52-5a3te-ifbop-nh7y7-w7lno-ymmht-b7fmy-wfhha-gqe,eipr5-izbom-neyqh-s3ec2-52eww-cyfpg-qfomg-3dpwj-4pffh-34xcu-7qe,"87m Neuron, LLC",REPLICA,Flexential,"North America,US,Texas",UP,uzr34-akd3s-xrdag-3ql62-ocgoh-ld2ao-tamcv-54e7j-krwgb-2gm4z-oqe
3ojqg-v6jhs-frq5l-a3l7k-7xvhc-kolvz-2e4to-pdf4l-xiuem-h72b3-bqe,,sc1,Queensland 1,c25143850963143c9ee6bec77fe8ccf8306a4949,2405:800:1000:17:6801:adff:fe7c:8594,False,GenUnknown,f3toa-2qbnz-67mnl-ws76t-asi36-oz7vd-w5xjx-u5n75-jchls-uhioe-6qe,unqqg-no4b2-vbyad-ytik2-t3vly-3e57q-aje2t-sjb5l-bd4ke-chggn-uqe,Karel Frank,REPLICA,NEXTDC,"Oceania,AU,Queensland",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
3pjo5-pzanu-lcywl-mybke-dymuw-qfx63-i5tss-4lotj-nfx4j-dniyi-7qe,,pl2,Panvel 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2406:1840:100:15:6801:5dff:fe0b:cd0c,False,GenUnknown,7rw6b-6r7qv-al3uk-rimg7-ifkjv-hettz-lhmly-t55g7-xrwac-25ayy-wae,zy4m7-z5mhs-zfkpl-zlsjl-blrbx-mvvmq-5z4zu-mf7eq-hhv7o-ezfro-3ae,Krishna Enterprises,REPLICA,Yotta,"Asia,IN,Panvel",UP,pae4o-o6dxf-xki7q-ezclx-znyd6-fnk6w-vkv5z-5lfwh-xym2i-otrrw-fqe
3ppfv-vqufk-yrg2j-nos4h-6fxos-iucst-jsf7h-be4fn-im63d-fnbir-jae,,sg1,Singapore,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:3f00:1000:24:6801:1eff:feb8:4497,False,GenUnknown,d4bin-5o2wg-ycbdq-yljr7-45pjv-ptf6d-v243j-vg6x5-dlo7t-yqu62-5qe,6nbcy-kprg6-ax3db-kh3cz-7jllk-oceyh-jznhs-riguq-fvk6z-6tsds-rqe,OneSixtyTwo Digital Capital,REPLICA,Telin,"Asia,SG,Singapore",UP,3hhby-wmtmw-umt4t-7ieyg-bbiig-xiylg-sblrt-voxgt-bqckd-a75bf-rqe
3s3yn-g6jbs-ybsmx-aq7la-nueos-xxrci-zhxif-vj7gw-4dbos-kbbhu-oqe,,ch3,Chicago 3,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2607:ff70:3:2:6801:1cff:fe61:9792,False,GenUnknown,kguzs-hshnk-cn46m-vabri-t7mtm-th4lo-qsf5g-f2trp-xxatj-44aut-kqe,2dgp4-h57n4-a4kgx-n4uun-huo3a-wbdlc-m57wd-jtkuh-g5vcc-fcbby-6qe,"100 Count Holdings, LLC",UNASSIGNED,CyrusOne,"North America,US,Illinois",UP,
3s6fj-wulzc-ml7vo-vpvhj-4loap-25asb-m6efr-f52qf-ehpxb-7mh3k-vae,,br1,Brussels,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:920:401a:1710:6801:6ff:fe06:576e,False,GenUnknown,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,REPLICA,Digital Realty,"Europe,BE,Brussels Capital",UP,xok3w-cnepj-fg6aa-cjitt-uoxod-4ddsy-nc7dq-zwudz-o6jar-rzstb-gqe
3smci-63tqe-6q5xc-wpdmj-pnhan-own4t-6km2r-77mfh-c2h7d-xzunk-cqe,,br1,Brussels,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2001:920:401a:1710:6801:9eff:fea5:c71,False,GenUnknown,mjeqs-wxqp7-tecvn-77uxe-eowch-4l4gy-6lc6f-ys6je-qnybm-5fxya-qqe,rbn2y-6vfsb-gv35j-4cyvy-pzbdu-e5aum-jzjg6-5b4n5-vuguf-ycubq-zae,Allusion,UNASSIGNED,Digital Realty,"Europe,BE,Brussels Capital",UP,
3tbjz-erih4-dfm4f-ul544-mgyqe-eeesn-hhggl-ooq2x-czsh2-nuy6n-cae,,zh4,Zurich 4,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a02:41b:300e:0:6801:54ff:fe09:172c,False,GenUnknown,paxme-ikvh3-v6cve-in3jx-z6xf2-x67nq-4yqf5-ufdag-c7os3-byb4f-cae,ucjqj-jmbj3-rs4aq-ekzpw-ltjs3-zrcma-t6r3t-m5wxc-j5yrj-unwoj-mae,Tomahawk.vc,UNASSIGNED,Nine.Ch,"Europe,CH,Zurich",UP,
3wc5p-yqjw2-ul5u4-oitcf-6g67a-czta2-oimin-cr6au-vxxqz-bag3v-eqe,,lj1,Ljubljana,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a02:800:2:2003:6801:85ff:fe09:a21c,False,GenUnknown,gl27f-y5srq-yy5ot-v4x5z-y2a2s-sgoor-l4gjg-qv4x4-v2olb-dz4dc-wae,wdjjk-blh44-lxm74-ojj43-rvgf4-j5rie-nm6xs-xvnuv-j3ptn-25t4v-6ae,Fractal Labs AG,UNASSIGNED,Posita.si,"Europe,SI,Ljubljana",UP,
3y7fy-fd2oe-33qxg-wq7y6-zzplk-33jhm-n4glx-2c7ij-k24nn-jbsst-xae,,nm1,Navi Mumbai 1,c25143850963143c9ee6bec77fe8ccf8306a4949,2401:7500:1016:0:6801:beff:fef8:fd8d,False,GenUnknown,mpmyf-juliu-5qwcu-ofamg-es7ug-4mjt4-w5lht-dbrfb-ualjm-hcwmn-pae,ulyfm-vkxtj-o42dg-e4nam-l4tzf-37wci-ggntw-4ma7y-d267g-ywxi6-iae,Rivram Inc,REPLICA,Rivram,"Asia,IN,Navi Mumbai",UP,pzp6e-ekpqk-3c5x7-2h6so-njoeq-mt45d-h3h6c-q3mxf-vpeq5-fk5o7-yae
3yok3-yvswm-l4ior-bjh62-fsi73-vfqp3-77wji-coglq-l2bjw-rxrph-uqe,,bn1,South Moravian Region 1,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a01:430:18c:0:6801:e1ff:fedf:e4ec,False,GenUnknown,zc635-ppr46-ap6eg-pghtn-wtnxz-6czvv-a4uxm-adjgb-wtoh4-2ddnl-uae,efem5-kmwaw-xose7-zzhgg-6bfif-twmcw-csg7a-lmqvn-wrdou-mjwlb-vqe,Lukas Helebrandt,REPLICA,Master Internet,"Europe,CZ,South Moravian Region",UP,bkfrj-6k62g-dycql-7h53p-atvkj-zg4to-gaogh-netha-ptybj-ntsgw-rqe
3zfpk-du6xx-yg7j5-h7c5w-6rr7z-cmkbf-pfos7-lhu65-svdmj-co7nc-cae,,sg3,Singapore 3,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2401:3f00:1000:23:6801:85ff:fe15:4de3,False,GenUnknown,vicvb-nkzkt-tj2lz-yzzw4-gfcsj-3eggv-izdti-tarpt-fsojm-lgq22-wae,x7uok-pi537-itm37-unjn3-ewkze-kuetg-kptap-nuqak-auq7z-tn5ey-dqe,Protocol16,REPLICA,Racks Central,"Asia,SG,Singapore",UP,tdb26-jop6k-aogll-7ltgs-eruif-6kk7m-qpktf-gdiqx-mxtrf-vb5e6-eqe
42rj3-7tytn-gbyte-cyj5m-tkzta-pkezr-ijl6a-larzs-cjo2r-r3lhz-bqe,,pl1,Portland,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2600:3004:1200:1200:6801:6fff:fe47:9b97,False,GenUnknown,dvfhx-jb24w-j6t5m-i7hv7-7a6on-heiyd-cgjrk-kby5c-nhej4-lmbql-yae,dodsd-rsjlg-sgekb-gr6mi-l6fck-tscwk-4jzgl-fwk4q-ncoyu-ulx53-aqe,Uvaca Labs LLC,UNASSIGNED,Flexential,"North America,US,Oregon",UP,
45huy-6h3k3-m7uao-7w4bu-dtcgx-4yxpc-s36gr-pq7k5-xesnw-vnjut-oae,,zh2,Zurich 2,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a00:fb01:400:200:6801:70ff:fed9:d631,False,GenUnknown,y4c7z-5wyt7-h4dtr-s77cd-t5pue-ajl7h-65ct4-ab5dr-fjaqa-x63kh-xqe,bvcsg-3od6r-jnydw-eysln-aql7w-td5zn-ay5m6-sibd2-jzojt-anwag-mqe,DFINITY Stiftung,REPLICA,Everyware,"Europe,CH,Zurich",UP,gmq5v-hbozq-uui6y-o55wc-ihop3-562wb-3qspg-nnijg-npqp5-he3cj-3ae
45wdz-2btxk-y57lh-du4ko-fr2k7-agdmq-66szd-smfgo-elizx-b7cq4-6ae,,sg3,Singapore 3,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2401:3f00:1000:23:6801:86ff:fe4b:6173,False,GenUnknown,vicvb-nkzkt-tj2lz-yzzw4-gfcsj-3eggv-izdti-tarpt-fsojm-lgq22-wae,x7uok-pi537-itm37-unjn3-ewkze-kuetg-kptap-nuqak-auq7z-tn5ey-dqe,Protocol16,REPLICA,Racks Central,"Asia,SG,Singapore",UP,xlkub-3thlm-uha3c-hqmfw-qykp5-6rldi-hpfxy-nwyxy-w6bbk-tpg5h-vqe
467sz-tjcqd-k2nce-vrhe7-juh6s-2oohm-3ydhi-cms7g-lzo5o-7zyzs-aqe,,im1,Douglas 1,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a01:6a01:1:0:6801:9dff:fe3e:8f90,False,GenUnknown,4isre-d3zxy-xpque-tagdf-xdzjp-hk7x3-szquu-kuwej-52cfy-f6jwc-zqe,rpfvr-s3kuw-xdqrr-pvuuj-hc7hl-olytw-yxlie-fmr74-sr572-6gdqx-iqe,Blue Ant LLC,UNASSIGNED,Manx Telecom,"Europe,IM,Douglas",UP,
46dgm-up32t-4urre-upnr3-p5o2g-kamxl-lm5wp-k3rhi-zo26u-bpiha-iae,,to1,Toronto,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2001:4c8:107f:8100:6801:adff:fe94:8efa,False,GenUnknown,wrg4t-j7q47-ujpct-veypa-6s2w7-6jw5o-z4iec-wc7er-egjlo-t4kza-7qe,2wxzd-qrbrs-ailta-kdtyb-ucg35-xcxd4-txevb-ot7hx-wiyus-szcca-nqe,0X52,REPLICA,Cyxtera,"North America,CA,Ontario",UP,4utr6-xo2fz-v7fsb-t3wsg-k7sfl-cj2ba-ghdnd-kcrfo-xavdb-ebean-mqe
46dt2-4xmck-pnwis-6tzhm-32mtr-ahcus-dwstw-j4t7c-mulgs-oaazo-vae,,ge1,Geneva,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a0f:cd00:2:1:6801:c1ff:fee2:c0f9,False,GenUnknown,xdara-l6rzn-6rkv5-lwrfr-6idlg-nptsg-7x64q-w4vfd-dhwre-2pkwz-qqe,w4buy-lgwzr-pccs7-huzhh-qqnws-rns75-iaoox-jolrm-xs2ra-vdu3o-2qe,Decentralized Entities Foundation,REPLICA,HighDC,"Europe,CH,Geneva",UP,2zs4v-uoqha-xsuun-lveyr-i4ktc-5y3ju-aysud-niobd-gxnqa-ctqem-hae
46zyr-5fhhv-qlt54-4dsfs-drvip-ckwhj-q5sqy-cwwvf-4vdxy-id6ly-fae,,kr1,Seoul 3,9152ba15ab6cc3c12eb407e13f8ee483a1d5723c,2a0c:b641:b21:2b:6801:1ff:fe09:4caa,False,GenUnknown,iubpe-vrzpt-cdf5f-kkzhq-rgp63-dkbfo-fje7f-6aknf-jekzg-3s7tv-oae,r3yjn-kthmg-pfgmb-2fngg-5c7d7-t6kqg-wi37r-j7gy6-iee64-kjdja-jae,Pindar Technology Limited,UNASSIGNED,KT,"Asia,KR,Seoul",UP,
4aarv-httc6-rtrjt-mbswg-nplqa-sbyuw-jiniq-vjz4l-yhb3p-af3hy-hae,,ge1,Geneva,a299620cd5e73ed21b415f2ebe3da0bb43a3649d,2a0f:cd00:2:1:6801:6aff:feed:9032,False,GenUnknown,xdara-l6rzn-6rkv5-lwrfr-6idlg-nptsg-7x64q-w4vfd-dhwre-2pkwz-qqe,w4buy-lgwzr-pccs7-huzhh-qqnws-rns75-iaoox-jolrm-xs2ra-vdu3o-2qe,Decentralized Entities Foundation,REPLICA,HighDC,"Europe,CH,Geneva",UP,rtvil-s5u5d-jbj7o-prlhw-bzlr5-3j5kn-2iu7a-jq2hl-avkhn-w7oa7-6ae
